"REF_DATE","GEO","DGUID","Unemployment rate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Simcoe Public Health Unit, Ontario (Peer group J)","3560","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334181","92.2","17.1","","","","1"
"1996","Sudbury Public Health Unit, Ontario (Peer group H)","3561","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334182","93.1","9.1","","","","1"
"1996","Sudbury Public Health Unit, Ontario (Peer group H)","3561","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334183","93.2","19.2","","","","1"
"1996","Thunder Bay Public Health Unit, Ontario (Peer group I)","3562","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334184","94.1","9.2","","","","1"
"1996","Thunder Bay Public Health Unit, Ontario (Peer group I)","3562","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334185","94.2","18.8","","","","1"
"1996","Timiskaming Public Health Unit, Ontario (Peer group E)","3563","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334186","95.1","11.3","","","","1"
"1996","Timiskaming Public Health Unit, Ontario (Peer group E)","3563","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334187","95.2","","F","","","1"
"1996","Waterloo Public Health Unit, Ontario (Peer group I)","3565","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334188","96.1","8.0","","","","1"
"1996","Waterloo Public Health Unit, Ontario (Peer group I)","3565","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334189","96.2","15.1","","","","1"
"1996","Wellington-Dufferin-Guelph Public Health Unit, Ontario (Peer group J)","3566","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334190","97.1","6.6","","","","1"
"1996","Wellington-Dufferin-Guelph Public Health Unit, Ontario (Peer group J)","3566","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334191","97.2","12.7","","","","1"
"1996","Windsor-Essex Public Health Unit, Ontario (Peer group I)","3568","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334192","98.1","8.7","","","","1"
"1996","Windsor-Essex Public Health Unit, Ontario (Peer group I)","3568","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334193","98.2","11.7","","","","1"
"1996","York Public Health Unit, Ontario (Peer group B)","3570","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334194","99.1","6.9","","","","1"
"1996","York Public Health Unit, Ontario (Peer group B)","3570","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334195","99.2","11.6","","","","1"
"1996","Toronto Public Health Unit, Ontario (Peer group A)","3595","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334196","100.1","10.3","","","","1"
"1996","Toronto Public Health Unit, Ontario (Peer group A)","3595","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334197","100.2","14.0","","","","1"
"1996","Manitoba","46","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334198","101.1","7.2","","","","1"
"1996","Manitoba","46","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334199","101.2","11.9","","","","1"
"1996","Winnipeg, Manitoba (Peer group H)","4610","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334200","102.1","8.3","","","","1"
"1996","Winnipeg, Manitoba (Peer group H)","4610","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334201","102.2","13.1","","","","1"
"1996","Brandon, Manitoba (Peer group I)","4615","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334202","103.1","7.6","","","","1"
"1996","Brandon, Manitoba (Peer group I)","4615","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334203","103.2","12.3","","","","1"
"1996","North Eastman, Manitoba (Peer group G)","4620","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334204","104.1","6.2","","","","1"
"1996","North Eastman, Manitoba (Peer group G)","4620","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334205","104.2","","F","","","1"
"1996","South Eastman, Manitoba (Peer group G)","4625","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334206","105.1","6.0","","","","1"
"1996","South Eastman, Manitoba (Peer group G)","4625","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334207","105.2","9.8","","","","1"
"1996","Interlake, Manitoba (Peer group G)","4630","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334208","106.1","7.3","","","","1"
"1996","Interlake, Manitoba (Peer group G)","4630","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334209","106.2","13.5","","","","1"
"1996","Central, Manitoba (Peer group G)","4640","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334210","107.1","4.1","","","","1"
"1996","Central, Manitoba (Peer group G)","4640","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334211","107.2","6.9","","","","1"
"1996","Marquette, Manitoba (Peer group E)","4650","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334212","108.1","5.0","","","","1"
"1996","Marquette, Manitoba (Peer group E)","4650","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334213","108.2","","F","","","1"
"1996","South Westman, Manitoba (Peer group E)","4655","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334214","109.1","","F","","","1"
"1996","South Westman, Manitoba (Peer group E)","4655","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334215","109.2","","F","","","1"
"1996","Parkland, Manitoba (Peer group E)","4660","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334216","110.1","4.7","","","","1"
"1996","Parkland, Manitoba (Peer group E)","4660","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334217","110.2","","F","","","1"
"1996","Norman, Manitoba (Peer group F)","4670","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334218","111.1","8.3","","","","1"
"1996","Norman, Manitoba (Peer group F)","4670","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334219","111.2","","F","","","1"
"1996","Burntwood/Churchill, Manitoba (Peer group C)","4680, 4690","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334220","112.1","5.9","","","","1"
"1996","Burntwood/Churchill, Manitoba (Peer group C)","4680, 4690","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334221","112.2","","F","","","1"
"1996","Burntwood, Manitoba (Peer group C)","4680","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334222","113.1","","F","","","1"
"1996","Burntwood, Manitoba (Peer group C)","4680","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334223","113.2","","F","","","1"
"1996","Churchill, Manitoba (Peer group F)","4690","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334224","114.1","","F","","","1"
"1996","Churchill, Manitoba (Peer group F)","4690","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334225","114.2","","F","","","1"
"1996","Saskatchewan","47","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334226","115.1","6.6","","","","1"
"1996","Saskatchewan","47","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334227","115.2","11.9","","","","1"
"1996","Weyburn Service Area, Saskatchewan (Peer group G)","4701","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334228","116.1","3.5","","","","1"
"1996","Weyburn Service Area, Saskatchewan (Peer group G)","4701","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334229","116.2","","F","","","1"
"1996","Moose Jaw Service Area, Saskatchewan (Peer group E)","4702","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334230","117.1","7.1","","","","1"
"1996","Moose Jaw Service Area, Saskatchewan (Peer group E)","4702","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334231","117.2","13.2","","","","1"
"1996","Swift Current Service Area, Saskatchewan (Peer group G)","4703","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334232","118.1","3.3","","","","1"
"1996","Swift Current Service Area, Saskatchewan (Peer group G)","4703","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334233","118.2","","F","","","1"
"1996","Regina Service Area, Saskatchewan (Peer group I)","4704","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334234","119.1","6.0","","","","1"
"1996","Regina Service Area, Saskatchewan (Peer group I)","4704","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334235","119.2","11.8","","","","1"
"1996","Yorkton Service Area, Saskatchewan (Peer group E)","4705","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334236","120.1","6.1","","","","1"
"1996","Yorkton Service Area, Saskatchewan (Peer group E)","4705","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334237","120.2","12.8","","","","1"
"1996","Saskatoon Service Area, Saskatchewan (Peer group I)","4706","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334238","121.1","7.4","","","","1"
"1996","Saskatoon Service Area, Saskatchewan (Peer group I)","4706","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334239","121.2","12.6","","","","1"
"1996","Rosetown Service Area, Saskatchewan (Peer group G)","4707","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334240","122.1","3.6","","","","1"
"1996","Rosetown Service Area, Saskatchewan (Peer group G)","4707","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334241","122.2","","F","","","1"
"1996","Melfort Service Area, Saskatchewan (Peer group E)","4708","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334242","123.1","7.6","","","","1"
"1996","Melfort Service Area, Saskatchewan (Peer group E)","4708","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334243","123.2","18.1","","","","1"
"1996","Prince Albert Service Area, Saskatchewan (Peer group E)","4709","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334244","124.1","8.3","","","","1"
"1996","Prince Albert Service Area, Saskatchewan (Peer group E)","4709","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334245","124.2","14.4","","","","1"
"1996","North Battleford Service Area, Saskatchewan (Peer group E)","4710","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334246","125.1","4.9","","","","1"
"1996","North Battleford Service Area, Saskatchewan (Peer group E)","4710","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334247","125.2","","F","","","1"
"1996","Northern Health Services Branch, Saskatchewan (Peer group C)","4711","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334248","126.1","29.7","","","","1"
"1996","Northern Health Services Branch, Saskatchewan (Peer group C)","4711","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334249","126.2","46.1","","","","1"
"1996","Alberta","48","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334250","127.1","6.9","","","","1"
"1996","Alberta","48","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334251","127.2","11.6","","","","1"
"1996","Chinook Regional Health Authority, Alberta (Peer group G)","4801","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334252","128.1","6.2","","","","1"
"1996","Chinook Regional Health Authority, Alberta (Peer group G)","4801","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334253","128.2","","F","","","1"
"1996","Palliser Health Authority, Alberta (Peer group G)","4802","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334254","129.1","5.9","","","","1"
"1996","Palliser Health Authority, Alberta (Peer group G)","4802","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334255","129.2","","F","","","1"
"1996","Headwaters Health Authority, Alberta (Peer group J)","4803","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334256","130.1","4.4","","","","1"
"1996","Headwaters Health Authority, Alberta (Peer group J)","4803","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334257","130.2","","F","","","1"
"1996","Calgary Regional Health Authority, Alberta (Peer group B)","4804","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334258","131.1","6.9","","","","1"
"1996","Calgary Regional Health Authority, Alberta (Peer group B)","4804","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334259","131.2","11.8","","","","1"
"1996","Health Authority #5, Alberta (Peer group G)","4805","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334260","132.1","","F","","","1"
"1996","Health Authority #5, Alberta (Peer group G)","4805","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334261","132.2","","F","","","1"
"1996","David Thompson Regional Health Authority, Alberta (Peer group G)","4806","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334262","133.1","7.0","","","","1"
"1996","David Thompson Regional Health Authority, Alberta (Peer group G)","4806","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334263","133.2","14.8","","","","1"
"1996","East Central Health Authority, Alberta (Peer group G)","4807","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334264","134.1","4.0","","","","1"
"1996","East Central Health Authority, Alberta (Peer group G)","4807","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334265","134.2","","F","","","1"
